id,name,type,humanReadableCardType,frameType,desc,archetype,cardmarket_price,tcgplayer_price,ebay_price,amazon_price,coolstuffinc_price
16598965,Stained Glass of Light & Dark,Trap Card,Normal Trap,trap,"Apply any of the following effect(s) in sequence, depending on the Type(s) of Effect Monster you control.
● Fairy: You can draw 3 cards, then place 2 cards from your hand on the bottom of your Deck in any order.
● Fiend: You can make your opponent draw 1 card, then discard 1 random card, then if they still have a card in their hand, they discard 1 card.
You can only activate 1 ""Stained Glass of Light & Dark"" per turn.",,0.03,0.06,0.99,0.45,0.39
86060749,Stall Turn,Trap Card,Counter Trap,trap,"When a Spell/Trap Card, or monster effect, is activated that negates the Summon OR the activation of a Spell/Trap Card: Banish 3 cards from the top of your Deck, face-down; negate the activation, and if you do, shuffle that card into the Deck.",,0.05,0.11,0.99,0.25,0.49
70391588,Star Siphon,Trap Card,Normal Trap,trap,"When a Synchro Monster(s) is Special Summoned: Target 1 of them; Special Summon 1 ""Siphon Token"" (Spellcaster-Type/DARK/Level 1/ATK 0/DEF 0). Its Level becomes that monster's current Level and that monster's Level becomes 1.",,0.06,0.16,0.99,0.25,0.49
27196937,Stardust Flash,Trap Card,Normal Trap,trap,"Target 1 ""Stardust"" monster in your Graveyard; Special Summon it.",Stardust,0.1,0.2,1.99,8.39,0.25
13556444,Stardust Mirage,Trap Card,Normal Trap,trap,"If you control a Level 8 or higher Dragon Synchro Monster: Special Summon as many monsters as possible from your GY that were destroyed and sent to your GY by battle or an opponent's card effect this turn. You can only activate 1 ""Stardust Mirage"" per turn.",Stardust,0.31,0.48,1.44,1.2,0.39
20590784,Stardust Re-Spark,Trap Card,Normal Trap,trap,"When an opponent's Special Summoned monster declares a direct attack, if its ATK is greater than or equal to your LP: Negate the attack, and if you do, draw 1 card, then you can Special Summon 1 ""Stardust"" monster from your Extra Deck or Graveyard. You can only activate 1 ""Stardust Re-Spark"" per turn.",Stardust,0.48,0.31,1.75,1.44,0.99
35129241,Stardust Wish,Trap Card,Continuous Trap,trap,"Once per turn, if a ""Stardust"" Synchro Monster you control is Tributed to activate its own effect (except during the Damage Step): You can target that monster; Special Summon it. Your opponent cannot activate cards or effects in response to this effect's activation. Monsters Special Summoned by this effect cannot be destroyed by battle while in Attack Position.",Stardust,0.14,0.18,1.25,1.0,0.39
58120309,Starlight Road,Trap Card,Normal Trap,trap,"When a card or effect is activated that would destroy 2 or more cards you control: Negate the effect, and if you do, destroy that card, then you can Special Summon 1 ""Stardust Dragon"" from your Extra Deck.",,0.18,0.2,0.99,0.96,0.39
6278008,Starry Dragon's Cycle,Trap Card,Normal Trap,trap,"Target 1 Fusion, Synchro, Xyz, or Link Monster on the field; return that face-up monster to the Extra Deck, then, based on its card type, you can Special Summon 1 appropriate monster from either GY to your field.
● Fusion: Monster with the same Attribute.
● Synchro: Monster with a lower Level.
● Xyz: Monster with the same Level as its Rank.
● Link: Monster with the same Type.
You can only activate 1 ""Starry Dragon's Cycle"" per turn.",,0.07,0.12,0.0,0.0,0.79
21985407,Starry Knight Arrival,Trap Card,Continuous Trap,trap,"During the Main Phase: You can activate 1 of these effects;
● Target 1 Level 7 LIGHT Dragon monster you control; return it to the hand.
● Special Summon 1 Level 7 LIGHT Dragon monster from your hand.
You can only use this effect of ""Starry Knight Arrival"" once per turn.",Starry Knight,0.13,0.41,1.86,39.99,1.49
58374502,Starry Knight Blast,Trap Card,Normal Trap,trap,"When your opponent activates a card or effect: Return 1 Level 7 LIGHT Dragon monster you control to the hand; negate that effect, and if you do, destroy that card. You can only activate ""Starry Knight Blast"" once per turn.",Starry Knight,0.13,0.33,0.99,0.25,1.49
20417688,Stars Align across the Milky Way,Trap Card,Normal Trap,trap,"Reveal 1 Ritual Monster in your hand; add 1 Ritual Monster with the same Level but a different name from your Deck to your hand. You can banish this card from your GY and send 1 Ritual Spell from your hand to the GY; this effect becomes that card's effect that Ritual Summons a monster when the card is activated. You can only use each effect of ""Stars Align across the Milky Way"" once per turn.",,0.04,0.05,0.99,0.0,0.39
74906081,Startling Stare of the Snake-Eyes,Trap Card,Normal Trap,trap,"If the total Levels of ""Snake-Eye"" monsters you control are 2 or higher: Activate 1 of these effects;
● Target 1 face-up monster your opponent controls or in their GY; place it face-up in its owner's Spell & Trap Zone as a Continuous Spell.
● Target 1 Monster Card treated as a Continuous Spell on the field; Special Summon it to your field.
You can only activate 1 ""Startling Stare of the Snake-Eyes"" per turn.",Snake-Eye,0.08,0.05,0.0,0.0,0.39
23626223,Statue of Anguish Pattern,Trap Card,Continuous Trap,trap,"Special Summon this card as an Effect Monster (Rock-Type/EARTH/Level 7/ATK 0/DEF 2500). (This card is also still a Trap Card.) If Summoned this way, this card cannot be targeted by an opponent's card effects while you control another Trap Card that is a monster. If a card is Special Summoned from your Spell & Trap Zone to the Monster Zone while this card is a monster: You can target 1 card on the field; destroy it.",,1.77,1.99,2.09,1.75,0.79
65810489,Statue of the Wicked,Trap Card,Normal Trap,trap,"When this face-down card is destroyed and sent to the Graveyard, Special Summon 1 ""Wicked Token"" (Fiend-Type/DARK/Level 4/ATK 1000/DEF 1000) on your side of the field.",,0.11,0.09,4.29,1.98,0.39
92854392,Staunch Defender,Trap Card,Normal Trap,trap,"You can only activate this card when your opponent declares an attack. Select 1 face-up monster on your side of the field. During this turn, your opponent can only designate the selected monster as an attack target and your opponent must attack the selected monster with all face-up monsters.",,0.02,0.15,1.0,1.0,0.25
41510920,Stellarnova Alpha,Trap Card,Counter Trap,trap,"When a Spell/Trap Card, or monster effect, is activated: Send 1 face-up ""tellarknight"" monster you control to the Graveyard; negate the activation, and if you do, destroy that card, then draw 1 card.",Tellarknight,2.36,1.16,3.0,4.5,2.99
5026221,Stellarnova Wave,Trap Card,Continuous Trap,trap,"Once per turn, during your Main Phase or your opponent's Battle Phase: You can Special Summon 1 ""tellarknight"" monster from your hand.",Tellarknight,0.09,0.11,0.99,0.2,0.25
86555018,Stonehenge Methods,Trap Card,Normal Trap,trap,"When a face-up ""Chronomaly"" monster(s) you control is destroyed by battle or by a card effect and sent to the Graveyard: Special Summon 1 Level 4 or lower ""Chronomaly"" monster from your Deck in face-up Defense Position. It cannot change its battle position.",Chronomaly,0.11,0.15,0.99,0.2,0.49
83195035,Storm Dragon's Return,Trap Card,Normal Trap,trap,"Target 1 banished monster; Special Summon it to your field, but return it to the hand during the End Phase. You can only activate 1 ""Storm Dragon's Return"" per turn.",,0.19,0.22,2.5,0.69,0.39
5650082,Storming Mirror Force,Trap Card,Normal Trap,trap,When an opponent's monster declares an attack: Return all your opponent's Attack Position monsters to the hand.,,0.32,0.14,8.95,24.99,1.49
25173686,Straight Flush,Trap Card,Normal Trap,trap,Activate only when all of your opponent's Spell & Trap Card Zones are occupied. Destroy all cards in your opponent's Spell & Trap Card Zones.,,0.02,0.1,0.99,1.02,0.25
30643162,Strike Slash,Trap Card,Normal Trap,trap,"When a monster you control declares an attack: Until the End Phase, that monster gains 700 ATK, also, if it attacks a Defense Position monster, inflict piercing battle damage to your opponent.",,0.05,0.11,0.99,1.0,0.25
27157727,Stronghold the Hidden Fortress,Trap Card,Continuous Trap,trap,"Special Summon this card as an Effect Monster (Machine/EARTH/Level 4/ATK 0/DEF 2000) with the following effects (this card is also still a Trap).
● Gains 1000 ATK for each ""Shining Sarcophagus"", and monster that mentions it, that you control.
● Once per turn, when an opponent's monster declares an attack, while you control ""Shining Sarcophagus"": You can destroy that monster.",Shining Sarcophagus,0.11,0.08,0.0,0.0,0.0
13955608,Stronghold the Moving Fortress,Trap Card,Continuous Trap,trap,"Special Summon this card in Defense Position as an Effect Monster (Machine/EARTH/Level 4/ATK 0/DEF 2000). (This card is also still a Trap.) While you control ""Green Gadget"", ""Red Gadget"", and ""Yellow Gadget"", this card gains 3000 ATK.",Gadget,0.05,0.08,0.99,1.04,0.25
81489939,Stygian Dirge,Trap Card,Continuous Trap,trap,Reduce the Levels of all monsters your opponent controls by 1.,,0.17,0.45,4.84,7.01,2.99
43994202,Subsurface Stage Divers,Trap Card,Normal Trap,trap,"If you control exactly 3 non-Token monsters with the same name, and no other monsters: You can add 3 monsters with the same name as each other from your Deck to your hand. For the rest of this turn after this card resolves, you cannot Normal Summon/Set or Special Summon monsters with the added monsters' name, nor activate their monster effects. You can only activate 1 ""Subsurface Stage Divers"" per turn.",,0.05,0.04,0.99,0.25,0.25
28369508,Subterror Behemoth Burrowing,Trap Card,Normal Trap,trap,"You can banish 1 ""Subterror"" monster from your Graveyard; for the rest of this turn, face-down monsters you control cannot be destroyed by card effects, and your opponent cannot target them with card effects. If this card on the field is destroyed by a card effect: You can add 1 ""Subterror"" monster from your Deck to your hand. You can banish this card from your Graveyard, then target 1 ""Subterror"" monster you control; change it to face-down Defense Position.",Subterror,0.09,0.27,2.0,0.85,0.39
74640994,Subterror Final Battle,Trap Card,Normal Trap,trap,"Activate 1 of these effects, also, after that, Set this card face-down instead of sending it to the GY.
● Change 1 Set ""Subterror"" monster on the field to face-up Attack or Defense Position.
● Change 1 face-up ""Subterror"" monster on the field to face-down Defense Position.
● ATK/DEF of 1 ""Subterror"" monster on the field become equal to its combined original ATK/DEF until the end of this turn.
● This turn, activated effects of ""Subterror"" cards cannot be negated.",Subterror,0.15,0.19,1.49,0.29,0.49
73575650,Subterror Succession,Trap Card,Normal Trap,trap,"Activate 1 of these effects, also, after that, Set this card face-down instead of sending it to the GY.
● Send 1 monster from your hand or face-up field to the GY, and if you do, add 1 Flip monster from your Deck to your hand with the same Attribute, but a different name, as that monster before it was sent to the GY.
● Send 1 Flip monster from your hand or face-up field to the GY, and if you do, add 1 monster from your Deck to your hand with the same Attribute but a lower original Level, as that monster before it was sent to the GY.
You can only activate 1 ""Subterror Succession"" per turn.",Subterror,0.04,0.11,0.99,0.25,0.25
6859683,Success Probability 0%,Trap Card,Normal Trap,trap,Send 2 random Fusion Monsters from your opponent's Extra Deck to the Graveyard.,,0.07,0.1,0.99,1.03,0.25
77751766,Summer Schoolwork Successful!,Trap Card,Continuous Trap,trap,"Activate this card by placing 5 Schoolwork Counters on it. If a monster(s) is Special Summoned from the Extra Deck, or a card(s) is sent from the Deck to the GY, by a Spell/Trap effect: Remove 1 Schoolwork Counter from this card, then if the number of Schoolwork Counters on this card is now 0, destroy this card, and if you do, gain 4000 LP, then Set 1 ""Schoolwork"" Trap from your Deck or GY, then if you have 1 or less cards in your Deck, you win the Duel.",Schoolwork,0.03,0.04,0.0,0.0,0.0
29724053,Summon Gate,Trap Card,Continuous Trap,trap,Each player can Special Summon a maximum of 3 monsters from the Extra Deck each turn.,,0.12,0.14,0.99,0.25,0.49
23516703,Summon Limit,Trap Card,Continuous Trap,trap,Neither player can Summon more than two times per turn. (Negated Summons count toward this limit. Negated cards/effects that would Summon do not count.),,0.04,0.05,11.52,10.18,1.99
77432167,Sun God Unification,Trap Card,Continuous Trap,trap,"If you control a monster whose original name is ""The Winged Dragon of Ra"", you can activate this card the turn it was Set. During the Main Phase: You can pay LP so that you only have 100 left; 1 Special Summoned ""The Winged Dragon of Ra"" you control gains ATK/DEF equal to the amount of LP paid (even if this card leaves the field). Once per turn: You can Tribute 1 ""The Winged Dragon of Ra""; gain LP equal to its ATK on the field. You cannot activate both of this card's effects in the same Chain.",Egyptian God,0.07,0.18,1.84,1.69,0.49
54340229,Sunavalon Bloom,Trap Card,Continuous Trap,trap,"When this card is activated: If you control a Link-4 or higher Plant monster when this effect resolves, negate the effects of all face-up monsters your opponent currently controls. During damage calculation, if your Plant Link Monster battles: You can activate this effect; it gains ATK equal to the combined ATK of monsters it currently points to, until the end of this turn. (These effects remain even if this card leaves the field.) You can only use this effect of ""Sunavalon Bloom"" once per turn. You can only activate 1 ""Sunavalon Bloom"" per turn.",Sunavalon,0.14,0.26,1.29,2.08,1.49
29590905,Super Junior Confrontation,Trap Card,Normal Trap,trap,"Activate only when an opponent's monster declares an attack. Negate the battle, and 1 monster with the lowest ATK in face-up Attack Position your opponent controls battles against 1 monster with the lowest DEF in face-up Defense Position you control. After that battle, end the Battle Phase.",,0.12,0.21,1.95,0.66,0.25
47819246,Super Quantal Mech Sword - Magnaslayer,Trap Card,Normal Trap,trap,"Target 1 ""Super Quant"" Xyz Monster you control; equip this card to it. It gains ATK equal to its Rank x 100, also if it attacks a Defense Position monster, inflict piercing battle damage to your opponent. During your Battle Phase: You can send this Equip Card to the Graveyard; the monster that was equipped with this card can make 3 attacks during each Battle Phase this turn.",Super Quant,0.19,0.24,0.99,0.25,0.49
1825445,Super Quantal Union - Magnaformation,Trap Card,Continuous Trap,trap,"Your opponent cannot target ""Super Quant"" cards on the field with card effects during your Main Phase 1. You can target 1 ""Super Quant"" Xyz Monster you control; attach 1 other face-up monster you control to it as material. You can only use this effect of ""Super Quantal Union - Magnaformation"" once per turn.",Super Quant,0.17,0.16,0.99,0.2,0.25
32854013,Super Rush Recklessly,Trap Card,Normal Trap,trap,"Target 1 Beast-Type monster you control and 1 monster your opponent controls; destroy the first target, and if you do, shuffle the second target into the Deck.",,0.03,0.1,0.99,1.16,0.25
73694478,Super Soldier Rebirth,Trap Card,Normal Trap,trap,"Target 1 ""Black Luster Soldier"" monster you control; send it to the Graveyard, and if you do, Special Summon 1 ""Black Luster Soldier"" monster from your hand with a different name from that monster, ignoring its Summoning conditions. During your Main Phase, except the turn this card was sent to the Graveyard: You can banish this card from your Graveyard, then target 1 ""Black Luster Soldier"" monster in your Graveyard; add it to your hand. You can only activate 1 ""Super Soldier Rebirth"" per turn.",Black Luster Soldier,0.14,0.22,3.99,0.25,0.25
799183,Super Soldier Shield,Trap Card,Counter Trap,trap,"When a Spell/Trap Card, or monster effect, is activated that targets a monster(s) on the field, while you control a ""Black Luster Soldier"" monster: Negate the activation, and if you do, destroy that card. If this card is in your Graveyard: You can remove 1 Spell Counter from your side of the field; Set this card, but banish it when it leaves the field.",Black Luster Soldier,0.37,0.3,1.4,0.74,0.99
8608979,Super Team Buddy Force Unite!,Trap Card,Normal Trap,trap,"Target 1 face-up monster on the field; Special Summon 1 monster from your hand or GY, with the same original Type as that monster's, but with a different original name. If this card in its owner's Spell & Trap Zone is destroyed by an opponent's card effect: You can Set 1 ""Super Team Buddy Force Unite!"" directly from your Deck to your Spell & Trap Zone.",,0.18,0.18,1.25,0.25,0.49
97705809,Supercharge,Trap Card,Normal Trap,trap,"When your opponent declares an attack while the only monsters you control are Machine-Type ""roid"" monster(s): Draw 2 cards.",Roid,0.08,0.11,4.5,0.25,0.39
49980185,Supernatural Regeneration,Trap Card,Normal Trap,trap,Activate only during the End Phase. Gain 1000 Life Points for each Psychic-Type monster sent to the Graveyard this turn.,,0.08,0.0,0.0,0.0,0.0
93918159,Supersoaring,Trap Card,Normal Trap,trap,"Target 1 Dinosaur monster that is banished or in either GY; Special Summon it to your field. You can only activate 1 ""Supersoaring"" per turn.",,0.07,0.12,0.0,0.0,0.49
84869738,Supreme Rage,Trap Card,Normal Trap,trap,"If you control ""Supreme King Z-ARC"": Destroy as many monsters you control as possible, except ""Supreme King Z-ARC"", and if you do, Special Summon up to 4 ""Supreme King Dragon"" monsters with different names from your hand, Deck, Extra Deck, and/or GY, ignoring their Summoning conditions. You can banish this card from your GY, then target 1 ""Supreme King Dragon"" Xyz Monster you control; attach 2 ""Supreme King Dragon"" monsters to it as materials, from your GY and/or face-up from your Extra Deck.",Supreme King,0.07,0.07,0.99,1.3,0.49
58419204,Survival Instinct,Trap Card,Normal Trap,trap,Banish any number of Dinosaur-Type monsters from your Graveyard; gain 400 Life Points for each Dinosaur-Type monster banished to activate this card.,,0.34,0.14,1.9,3.59,0.79
58272005,Survival of the Fittest,Trap Card,Normal Trap,trap,Target 1 Dinosaur-Type monster you control; equip this card to that target. It gains 1000 ATK. When that attacking monster destroys an opponent's monster by battle and sends it to the Graveyard: You can activate this effect; the equipped monster can make a second attack on an opponent's monster in a row.,,0.07,0.12,0.99,0.99,0.25
44612603,Survival's End,Trap Card,Normal Trap,trap,"Destroy as many Normal Monsters on the field as possible, and if you do, Special Summon Level 4 or lower Dinosaur-Type monsters from your Deck, up to the number destroyed, but destroy them during the End Phase. You can banish this card from your Graveyard, then target 1 Dinosaur-Type monster you control and 1 card your opponent controls; destroy them.",,0.14,0.03,0.99,0.74,0.49
10651797,Swallow Flip,Trap Card,Counter Trap,trap,"Negate the activation of an Effect Monster's effect that activates when a monster is Special Summoned (including itself), and destroy it.",,0.43,0.68,2.99,1.0,0.99
50277973,Swamp Mirrorer,Trap Card,Continuous Trap,trap,Activate this card by declaring 1 Monster Type and 1 Attribute; Special Summon this card as a Normal Monster (Level 4/ATK 1800/DEF 1000) with that Type and Attribute. (This card is also still a Trap Card.),,0.07,0.18,0.99,0.88,0.25
71934924,Swift Samurai Storm!,Trap Card,Continuous Trap,trap,"Each turn, after the first time a ""Six Samurai"" monster you control battles, all ""Six Samurai"" monsters you control gain 300 ATK until the end of this turn.",Six Samurai,0.08,0.15,0.99,1.76,0.25
84613836,Swiftstrike Armor,Trap Card,Continuous Trap,trap,"During your Draw Phase, each time you draw a ""Six Samurai"" Monster Card(s): You can reveal it; Special Summon it.",Six Samurai,0.17,0.18,2.99,1.07,0.25
47961342,Switch Point,Trap Card,Normal Trap,trap,"Choose 1 monster your opponent controls, and your opponent sends either of the following to the GY.
● The chosen monster.
● The other monsters they control.
Your opponent must control 3 or more monsters for you to activate and resolve this effect.",,0.1,0.1,0.0,0.0,0.79
30426226,Switcheroroo,Trap Card,Normal Trap,trap,"If you control the same number of monsters as your opponent, switch control of all those monsters.",,0.17,0.16,1.0,0.45,0.25
78836195,Swordsoul Assessment,Trap Card,Normal Trap,trap,"Target 1 face-up monster you control; banish up to 5 ""Swordsoul"" cards and/or Wyrm monsters from your GY, and if you do, that monster gains 300 ATK for each card banished this way. If this card is banished: You can Special Summon 1 ""Swordsoul Token"" (Wyrm/Tuner/WATER/Level 4/ATK 0/DEF 0). While that Token is in the Monster Zone, the player who Summoned it cannot Special Summon monsters from the Extra Deck, except Synchro Monsters. You can only use each effect of ""Swordsoul Assessment"" once per turn.",Swordsoul,0.11,0.04,1.5,0.45,0.49
14821890,Swordsoul Blackout,Trap Card,Normal Trap,trap,"Target 1 Wyrm monster you control and 2 cards your opponent controls; destroy them. If this card is banished: You can Special Summon 1 ""Swordsoul Token"" (Wyrm/Tuner/WATER/Level 4/ATK 0/DEF 0). While that Token is in the Monster Zone, the player who Summoned it cannot Special Summon monsters from the Extra Deck, except Synchro Monsters. You can only use each effect of ""Swordsoul Blackout"" once per turn.",Swordsoul,0.14,0.13,1.15,0.63,0.39
99137266,Swordsoul Strife,Trap Card,Continuous Trap,trap,"If a card(s) is banished (except during the Damage Step): You can banish 1 Wyrm Synchro Monster or 1 ""Swordsoul"" card from your hand, Deck, GY, or that is face-up on either field. If this card is banished: You can Special Summon 1 ""Swordsoul Token"" (Wyrm/Tuner/WATER/Level 4/ATK 0/DEF 0). While that Token is in the Monster Zone, the player who Summoned it cannot Special Summon monsters from the Extra Deck, except Synchro Monsters. You can only use each effect of ""Swordsoul Strife"" once per turn.",Swordsoul,0.12,0.07,1.99,7.39,0.49
91650245,Sylvan Blessing,Trap Card,Normal Trap,trap,"Place 1 card from your hand on either the top or bottom of the Deck, and if you do, Special Summon 1 ""Sylvan"" monster from your hand or Graveyard. It is unaffected by other card effects this turn. Place it on either the top or bottom of the Deck during the End Phase.",Sylvan,0.05,0.1,0.99,0.25,0.49
49838105,Sylvan Waterslide,Trap Card,Continuous Trap,trap,"Each time an opponent's monster declares a direct attack: You can excavate the top card of your Deck, and if it is a Plant-Type monster, send it to the Graveyard. Otherwise, place it on the bottom of your Deck. During your Draw Phase, instead of conducting your normal draw: Excavate the top card of your Deck, and if it is a Plant-Type monster, send it to the Graveyard. Otherwise, add it to your hand.",Sylvan,0.06,0.08,0.99,0.25,0.25
21879581,Synchro Barrier,Trap Card,Normal Trap,trap,Tribute 1 Synchro Monster you control. You do not take any damage until the End Phase of the next turn.,,0.08,0.12,0.99,1.12,0.25
89974904,Synchro Call,Trap Card,Normal Trap,trap,"Target 1 monster in your Graveyard; Special Summon it, but it has its effects negated (if any), and if you do, immediately after this effect resolves, Synchro Summon 1 DARK Dragon or Fiend-Type Synchro Monster using only monsters you control as Materials, including the Summoned monster.",,0.21,0.54,2.99,2.42,1.99
24545464,Synchro Deflector,Trap Card,Normal Trap,trap,Activate only when a face-up Synchro Monster you control is selected as an attack target. Negate the attack and destroy 1 monster your opponent controls.,,0.07,0.25,1.2,2.24,0.39
75105429,Synchro Ejection,Trap Card,Normal Trap,trap,"Select 1 face-up Synchro Monster your opponent controls and remove it from play. Then, your opponent draws 1 card.",,0.3,0.09,1.0,0.98,0.25
50727844,Synchro Forceback,Trap Card,Normal Trap,trap,"Target monsters on the field, up to the number of Synchro Monsters with different names you control; return them to the hand. You can only activate 1 ""Synchro Forceback"" per turn.",Synchro,0.15,0.22,0.0,0.0,1.49
14507213,Synchro Material,Trap Card,Normal Trap,trap,"Target 1 face-up monster your opponent controls; you can use that monster as Synchro Material this turn, as if you controlled it. You cannot conduct your Battle Phase the turn you activate this card.",,0.1,0.19,1.66,1.96,0.49
83962752,Synchro Panic,Trap Card,Continuous Trap,trap,"Activate only if a face-up Synchro Monster(s) you control is destroyed by battle or an opponent's card effect, by targeting 1 of them; Special Summon 1 Tuner and 1 or more non-Tuners from your GY, whose total Levels equal the targeted monster's, and if you do, they cannot be destroyed by battle or card effects this turn. Neither player can Synchro Summon. Destroy this card during your 3rd Standby Phase after activation.",Synchro,0.05,0.07,0.0,0.0,0.0
30123142,Synchro Strike,Trap Card,Normal Trap,trap,"Target Synchro Summoned monster gains 500 ATK for each Synchro Material Monster used to Summon it, until the End Phase.",,0.1,0.19,0.99,29.99,0.25
35817848,Synchro Transmission,Trap Card,Normal Trap,trap,"During the Main Phase: Immediately after this effect resolves, Synchro Summon 1 Synchro Monster using monsters you control as material. During your Main Phase, except the turn this card was sent to the GY: You can banish this card from your GY, then target 1 Synchro Monster in your GY; return it to the Extra Deck, then draw 1 card. You can only use each effect of ""Synchro Transmission"" once per turn.",,0.02,0.05,0.99,0.2,0.39
60306277,Synchro Zone,Trap Card,Continuous Trap,trap,"Neither player can declare attacks, except with Synchro Monsters. You can only use each of the following effects of ""Synchro Zone"" once per turn. If a non-Tuner Synchro Monster(s) is sent to your GY (except during the Damage Step): You can target 1 of those monsters; Special Summon it, and if you do, it is treated as a Tuner. During your opponent's Main Phase: You can send this face-up card to the GY; immediately after this effect resolves, Synchro Summon using monsters you control as material.",Synchro,1.17,0.54,0.0,0.0,1.99
16946849,Synthetic Seraphim,Trap Card,Continuous Trap,trap,"Each time a Counter Trap Card is activated, immediately after it resolves, Special Summon 1 ""Synthetic Seraphim Token"" (Fairy/LIGHT/Level 1/ATK 300/DEF 300).",,0.03,0.13,0.99,0.25,0.25
2339825,T.G. Close,Trap Card,Counter Trap,trap,"When a Spell/Trap Card, or monster effect, is activated while you control a Machine ""T.G."" monster: Negate the activation, and if you do, destroy that card. If a Synchro Monster(s) is banished while this card is in your GY: You can Set this card, but banish it when it leaves the field. You can only use 1 ""T.G. Close"" effect per turn, and only once that turn.",T.G.,0.06,0.1,0.0,0.0,0.25
59650656,Tachyon Chaos Hole,Trap Card,Normal Trap,trap,"When a face-up ""Galaxy"" Xyz Monster(s) you control is destroyed by battle with an opponent's attacking monster, or by an opponent's card effect, and sent to your Graveyard: Destroy as many face-up cards your opponent controls as possible, and if you do, banish them. During your Draw Phase, if this card is in your Graveyard, instead of conducting your normal draw: You can banish this card, then target 1 ""Galaxy"" Xyz Monster in your Graveyard; Special Summon that target.",Chaos,1.7,1.53,2.99,4.95,0.99
89789152,Tachyon Spiral Galaxy,Trap Card,Normal Trap,trap,"Target 1 Dragon ""Galaxy"" monster you control; until the end of this turn, it cannot be destroyed by battle, also it is unaffected by other card effects, except its own. You can only activate 1 ""Tachyon Spiral Galaxy"" per turn. If you control a ""Galaxy-Eyes Tachyon Dragon"" monster, you can activate this card from your hand.",Galaxy-Eyes,0.11,0.17,0.99,0.25,0.49
8038143,Tachyon Transmigration,Trap Card,Counter Trap,trap,"If you control a ""Galaxy-Eyes"" monster: Negate the activations of your opponent's Spell/Trap Cards and monster effects activated before this card in this Chain, and if you do, shuffle the negated cards on the field into the Deck. If you control a ""Galaxy-Eyes Tachyon Dragon"" monster, you can activate this card from your hand.",Galaxy-Eyes,0.13,0.07,4.35,3.47,0.39
58421530,Tactical Exchanger,Trap Card,Normal Trap,trap,"Target 1 face-up monster you control; destroy it, and if you do, Special Summon 1 ""Rokket"" monster with a different original name from your Deck or GY. You can only activate 1 ""Tactical Exchanger"" per turn.",Rokket,0.06,0.16,1.89,0.25,0.49
71983925,Talisman of Spell Sealing,Trap Card,Continuous Trap,trap,"You can only activate this card while there is a face-up ""Sealmaster Meisei"" on your side of the field. While this card is face-up on the field, Spell Cards cannot be activated and the effects of face-up Spell Cards on the field are negated. When ""Sealmaster Meisei"" is removed from the field, destroy this card.",,0.04,0.09,3.95,0.2,0.25
90740329,Taunt,Trap Card,Normal Trap,trap,"Activate only during your opponent's Main Phase 1; select 1 monster on your side of the field. While the selected card remains on the field, if your opponent attacks with a monster(s) this turn, they must select the selected monster as the attack target.",,0.1,0.21,0.99,0.25,0.25
1329620,Tearlaments Cryme,Trap Card,Counter Trap,trap,"When a Spell/Trap Card, or monster effect, is activated, while you control a ""Tearlaments"" monster or ""Visas Starfrost"": Negate the activation, and if you do, shuffle that card into the Deck, then send 1 monster from your hand to the GY. If this card is sent to the GY by card effect: You can target 1 of your banished ""Tearlaments"" monsters; add it to your hand. You can only use 1 ""Tearlaments Cryme"" effect per turn, and only once that turn.",Tearlaments,0.13,0.06,0.99,0.25,0.25
38436986,Tearlaments Metanoise,Trap Card,Normal Trap,trap,"If you control a ""Tearlaments"" monster or ""Visas Starfrost"": Target 1 face-up monster your opponent controls; change it to face-down Defense Position, then send 1 ""Tearlaments"" monster from your Deck to the GY. If this card is sent to the GY by card effect: You can target 1 ""Tearlaments"" monster in your GY; add it to your hand. You can only use 1 ""Tearlaments Metanoise"" effect per turn, and only once that turn.",Tearlaments,0.17,0.09,0.99,0.25,0.25
74920585,Tearlaments Sulliek,Trap Card,Continuous Trap,trap,"If you control a ""Tearlaments"" monster or ""Visas Starfrost"": You can target 1 Effect Monster your opponent controls; negate its effects, then send 1 monster you control to the GY. If this card is sent to the GY by card effect: You can add 1 ""Tearlaments"" monster from your Deck to your hand. You can only use each effect of ""Tearlaments Sulliek"" once per turn.",Tearlaments,0.16,0.13,0.99,0.25,0.25
23323812,Telepathic Power,Trap Card,Normal Trap,trap,"When a Psychic-Type monster you control is destroyed by battle with an opponent's attacking monster: Target the opponent's monster; destroy that target, and if you do, gain LP equal to the destroyed monster's ATK on the field.",,0.08,0.15,0.99,0.25,0.25
26509612,Terra Firma Gravity,Trap Card,Normal Trap,trap,"During your opponent's Battle Phase, if you control ""Elemental HERO Terra Firma"": This turn, all Level 4 or lower monsters your opponent controls that can attack a face-up ""Elemental HERO Terra Firma"" you control must attack it, and cannot otherwise attack.",Elemental HERO,0.17,0.17,39.99,0.25,0.25
69724380,Terrible Deal,Trap Card,Normal Trap,trap,Activate only by paying 1000 Life Points when your opponent activates a Spell Card. Your opponent discards 1 random card.,,0.07,0.21,1.39,0.25,0.49
75294187,Terrifying Trap Hole Nightmare,Trap Card,Normal Trap,trap,"If your opponent has Special Summoned a monster(s) this turn: Target 1 monster your opponent controls with 2000 or more ATK; destroy it, then if you have a ""Hole"" Normal Trap in your GY, you can banish 1 monster from your opponent's GY. You can only activate 1 ""Terrifying Trap Hole Nightmare"" per turn.",Trap Hole,0.13,0.14,0.99,0.0,0.25
