id,name,type,humanReadableCardType,frameType,desc,archetype,cardmarket_price,tcgplayer_price,ebay_price,amazon_price,coolstuffinc_price
56577312,Wattrain,Spell Card,Normal Spell,spell,"Add ""Watt"" cards with different names from your Deck to your hand, except ""Wattrain"", up to the number of Thunder monsters you control with different names. During your Main Phase, except the turn this card was sent to the GY: You can banish this card from your GY; Special Summon as many ""Watt"" monsters as possible with different names from your hand. You can only use each effect of ""Wattrain"" once per turn.",Watt,0.12,0.12,0.99,0.25,0.49
51303014,Wattsychic Fighting Porter,Spell Card,Quick-Play Spell,spell,"Special Summon up to 2 Level 3 or lower LIGHT monsters from your hand. If you Summoned 2 monsters with the same original Type, those monsters can attack directly this turn. If they have the same original Level, they also cannot be destroyed by battle this turn. You can only activate 1 ""Wattsychic Fighting Porter"" per turn.",Watt,0.12,0.06,0.0,0.0,0.25
38992735,Wave-Motion Cannon,Spell Card,Continuous Spell,spell,During your Main Phase: You can send this face-up card to the GY; inflict 1000 damage to your opponent for each of your Standby Phases that have passed since this card was activated.,,0.1,0.26,2.25,1.25,0.79
63665606,Wave-Motion Inferno,Spell Card,Continuous Spell,spell,"While you have no cards in your hand, face-up ""Infernity"" monsters you control gain 400 ATK and DEF. You can send this face-up card from the field to the Graveyard to send all cards from your hand to the Graveyard.",Infernity,3.98,2.35,5.35,15.99,5.99
31222701,Wavering Eyes,Spell Card,Quick-Play Spell,spell,"Destroy as many cards in each player's Pendulum Zones as possible, then apply these effects, in sequence, depending on the number of cards destroyed by this effect.
● 1 or more: Inflict 500 damage to your opponent.
● 2 or more: You can add 1 Pendulum Monster from your Main Deck to your hand.
● 3 or more: You can banish 1 card on the field.
● 4: You can add 1 ""Wavering Eyes"" from your Deck to your hand.",Magician,0.07,0.05,1.95,0.75,0.39
91880660,Way Where There's a Will,Spell Card,Field Spell,spell,"During the Main Phase: The turn player can activate this effect; excavate cards from the top of your Deck, up to the number of cards your opponent controls, and if you do, add 1 of them to your hand, also, after that, place any remaining cards and 1 card from your hand on the bottom of the Deck in any order. You can only use this effect of ""Way Where There's a Will"" once per turn. During the End Phase of any turn a player excavated 9 or more cards at once by this card's effect: That player can activate this effect; shuffle all cards your opponent controls and in their GY into the Deck.",,0.15,0.25,0.0,0.0,0.0
10035717,Weapon Change,Spell Card,Continuous Spell,spell,"Once during each of your Standby Phases: You can pay 700 Life Points, then target 1 Warrior or Machine-Type monster you control; switch the current ATK and DEF of that target until the end of your opponent's next turn.",,0.08,0.1,1.09,0.98,0.25
63017368,Wedju Temple,Spell Card,Field Spell,spell,"During your Main Phase: You can place 1 monster from your hand in your Spell & Trap Zone as a face-up Continuous Spell, then place 1 ""Millennium"" monster from your Deck in your Spell & Trap Zone as a face-up Continuous Spell. You can only use this effect of ""Wedju Temple"" once per turn. If a face-up ""Millennium"" monster(s) you control is destroyed by battle or card effect, you can place it in your Spell & Trap Zone as a face-up Continuous Spell, instead of sending it to the GY.",Wedju,2.96,3.09,0.0,0.0,0.0
42548470,Weights & Zenmaisures,Spell Card,Normal Spell,spell,"Target 2 face-up ""Wind-Up"" monsters you control with different Levels; your opponent chooses 1 of them, and the Level of the other monster becomes the same as the chosen monster's, until the End Phase. Then, if your opponent chose the monster with a lower Level, you can draw 1 card.",Wind-Up,0.17,0.17,0.99,0.59,0.25
2084239,Wetlands,Spell Card,Field Spell,spell,All Aqua-Type/WATER/Level 2 or lower monsters gain 1200 ATK.,,0.12,0.15,5.95,0.99,0.99
51405049,Where Arf Thou?,Spell Card,Normal Spell,spell,"If you control a face-up Level 1 monster: Add 1 Level 1 monster from your Deck to your hand. During the End Phase of this turn, take 2000 damage if you did not Normal Summon the added monster, or a card with the same name, after activating this card.",,0.1,0.2,0.99,1.37,0.25
21579049,White Circle Reef,Spell Card,Normal Spell,spell,"Target 1 Fish monster you control; destroy that Fish monster, and if you do, add 1 monster with the same name it had on the field from your Deck to your hand, or, if you controlled a Fish Synchro Monster when you activated this card, you can Special Summon it instead. You can banish this card from your GY, then target 2 Fish monsters with the same name in your GY; place 1 of the 2 on the bottom of your Deck, and if you do, Special Summon the other. You can only use each effect of ""White Circle Reef"" once per turn.",White,0.03,0.08,0.0,0.0,0.0
9786492,White Dragon Ritual,Spell Card,Ritual Spell,spell,"This card is used to Ritual Summon ""Paladin of White Dragon"". You must also Tribute monsters from your hand or field whose total Levels equal 4 or more.",,0.17,0.35,0.99,1.37,0.39
18756904,White Elephant's Gift,Spell Card,Normal Spell,spell,Send 1 face-up non-Effect Monster you control to the GY; draw 2 cards.,,0.05,0.07,0.99,0.25,0.25
19885332,White Mirror,Spell Card,Normal Spell,spell,"Target 1 Level 4 or lower Fish monster in your GY; Special Summon it, then you can add 1 monster from your Deck to your hand with the same original name as that Special Summoned monster. You can only activate ""White Mirror"" once per turn.",,0.25,0.22,0.99,0.44,0.99
91434208,White Reincarnation,Spell Card,Continuous Spell,spell,"When this card is activated: Add 1 Fish monster with an effect that treats itself as a Tuner from your Deck to your hand. Once per turn, at the end of the Damage Step, if your ""White Aura"" monster attacked: You can activate this effect; the attacking monster can make a second attack in a row. Once per turn, if a Level 8 or higher Fish Synchro Monster(s) is Special Summoned from your GY, even during the Damage Step: You can destroy all monsters your opponent controls. You can only activate 1 ""White Reincarnation"" per turn.",White,0.18,0.08,0.0,0.0,0.0
84335863,White Rose Cloister,Spell Card,Field Spell,spell,"If you control no monsters: You can Special Summon 1 ""Rose Dragon"" monster or 1 Plant monster from your hand. You can only use this effect of ""White Rose Cloister"" once per turn. During your Draw Phase, before you draw: You can declare 1 card type (Monster, Spell, or Trap); reveal the top card of your Deck, and if it is the declared card type, apply this effect for the rest of this turn (even if this card leaves the field).
● Level 7 or higher Synchro Monsters you control gain 1000 ATK.",Rose Dragon,0.16,0.26,2.49,54.99,0.39
49306994,White Veil,Spell Card,Equip Spell,spell,"While the equipped monster battles, your opponent cannot activate any Spell/Trap Cards until the end of the Damage Step. When an attack is declared involving the equipped monster: Face-up Spell/Trap Cards your opponent controls have their effects negated until the end of the Damage Step (even if this card leaves the field). When the equipped monster destroys an opponent's monster by battle: You can destroy all Spell and Trap Cards your opponent controls. When this face-up card in a player's Spell & Trap Zone leaves the field, that player takes 3000 damage.",,0.42,0.23,3.29,2.25,2.99
63509474,Whitefish Salvage,Spell Card,Continuous Spell,spell,"You can target 1 Fish monster in your GY; add it to your hand. You can only use this effect of ""Whitefish Salvage"" once per turn. If this card in your possession is destroyed by an opponent's card effect and sent to your GY: Take 1 Fish monster from your Deck, and either add it to your hand or Special Summon it.",,0.1,0.15,0.99,0.2,0.25
68427465,Wicked-Breaking Flamberge - Baou,Spell Card,Equip Spell,spell,"Send 1 card from your hand to the GY, then target 1 monster on the field; equip this card to that target. It gains 500 ATK. Negate the effects of opponent's monsters destroyed by battle with the equipped monster.",Guardian,0.02,0.19,0.99,0.25,0.25
39848658,Wight Reanimator,Spell Card,Continuous Spell,spell,"If your ""King of the Skull Servants"" attacks a Defense Position monster, inflict piercing battle damage to your opponent. Once per turn: You can target 1 ""Skull Servant"" or ""King of the Skull Servants"" in your GY; send 1 ""Skull Servant"" or 1 monster that mentions it from your Deck to the GY, and if you do, Special Summon the targeted monster, also you cannot Special Summon for the rest of this turn, except Zombie monsters.",Wight,0.13,0.15,0.0,0.0,0.0
68815401,Wild Fire,Spell Card,Quick-Play Spell,spell,"Pay 500 Life Points. Destroy a face-up ""Blaze Accelerator"" card you control and destroy all monsters on the field. Then, Special Summon 1 ""Wild Fire Token"" (Pyro-Type/FIRE/Level 3/ATK 1000/DEF 1000) in Attack Position. Also, you cannot declare an attack this turn.",Blaze Accelerator,0.08,0.13,0.99,0.98,0.25
61166988,Wild Nature's Release,Spell Card,Normal Spell,spell,"Target 1 Beast or Beast-Warrior-Type monster; it gains ATK equal to its current DEF until the End Phase. During the End Phase, destroy it.",,0.13,0.13,0.9,0.49,0.39
64178424,Will of the Salamangreat,Spell Card,Continuous Spell,spell,"During your Main Phase: You can Special Summon 1 ""Salamangreat"" monster from your hand or GY. You can send this face-up card from the field to the GY, then target 1 ""Salamangreat"" Link Monster you control that was Link Summoned using a monster with its same name as material; Special Summon ""Salamangreat"" monster(s) from your hand and/or GY in Defense Position, up to the number of that monster's Link Rating. You can only use 1 ""Will of the Salamangreat"" effect per turn, and only once that turn.",Salamangreat,0.08,0.07,1.39,0.98,0.25
95714077,Wind-Up Factory,Spell Card,Continuous Spell,spell,"Once per turn, if an effect of a ""Wind-Up"" monster is activated (except during the Damage Step): You can add 1 Level 4 or lower ""Wind-Up"" monster from your Deck to your hand.",Wind-Up,1.06,2.35,2.99,3.99,1.99
17197110,Winds Over the Ice Barrier,Spell Card,Normal Spell,spell,"Tribute any number of ""Ice Barrier"" monsters; Special Summon from your Deck that many Level 4 or lower ""Ice Barrier"" monsters with different names from each other. During your Main Phase, except the turn this card was sent to the GY: You can banish this card from your GY, then target 1 of your ""Ice Barrier"" monsters that is banished or in your GY; add it to your hand. You can only use each effect of ""Winds Over the Ice Barrier"" once per turn.",Ice Barrier,0.33,0.51,0.99,2.99,0.49
96156729,Windwitch Chimes,Spell Card,Normal Spell,spell,"Target 1 ""Windwitch"" monster you control; Special Summon 1 ""Windwitch"" monster with a different name from your Deck in Defense Position. You can only activate 1 ""Windwitch Chimes"" per turn. You cannot Special Summon monsters the turn you activate this card, except WIND monsters.",Windwitch,0.02,0.08,0.99,0.79,0.25
8843569,Wing Requital,Spell Card,Normal Spell,spell,"If all monsters you control are Winged Beast monsters and you control at least 2 monsters with different original names: Pay 600 LP; draw 2 cards. You can only activate 1 ""Wing Requital"" per turn.",,0.49,0.39,1.62,2.24,0.49
82190203,Wings of Light,Spell Card,Quick-Play Spell,spell,"During the Main Phase: Add 1 ""Supreme King Dragon"" or ""Supreme King Gate"" Pendulum Monster from your Deck to your hand, or if you control ""Supreme King Z-ARC"", you can Special Summon it instead. You can only activate 1 ""Wings of Light"" per turn.",,0.3,0.43,0.0,0.0,1.99
35262428,Wiseman's Chalice,Spell Card,Normal Spell,spell,"If you control no monsters, select 1 monster in your opponent's Graveyard. Special Summon it. During the End Phase of this turn, give control of that Special Summoned monster to your opponent. The monster cannot be Tributed, or used as a Synchro Material Monster, while it is face-up on the field.",,0.64,0.37,2.0,1.49,0.25
80326401,Wishes for Eyes of Blue,Spell Card,Normal Spell,spell,"Discard 1 card; add 1 Level 1 LIGHT Tuner, and 1 Spell/Trap that mentions ""Blue-Eyes White Dragon"", from your Deck to your hand, except ""Wishes for Eyes of Blue"". You can banish this card from your GY, then target 1 ""Blue-Eyes White Dragon"" you control; equip 1 ""Blue-Eyes"" monster from your Extra Deck to it as an Equip Spell that gives it 400 ATK. You can only use each effect of ""Wishes for Eyes of Blue"" once per turn.",with Eyes of Blue,0.34,0.29,0.0,0.0,0.0
4398189,Witch of the White Forest,Spell Card,Field Spell,spell,"When this card is activated: You can add 1 ""White Forest"" monster from your Deck to your hand, but you cannot Special Summon DARK monsters from the Extra Deck for the rest of this turn. The first time each ""White Forest"" monster you control would be destroyed by battle each turn, it is not destroyed. You can target 1 ""White Forest"" monster you control; it is treated as a Tuner this turn. You can only use this effect of ""Witch of the White Forest"" once per turn. You can only activate 1 ""Witch of the White Forest"" per turn.",White Forest,6.24,2.12,0.0,0.0,0.0
83289866,Witchcrafter Bystreet,Spell Card,Continuous Spell,spell,"The first time each ""Witchcrafter"" monster you control would be destroyed each turn, by battle or card effect, it is not destroyed. You can only use 1 of the following effects of ""Witchcrafter Bystreet"" per turn, and only once that turn.
● If a ""Witchcrafter"" monster you control would discard to activate an effect, you can send this card from your field to the GY instead.
● During your End Phase, if you control a ""Witchcrafter"" monster, while this card is in your GY: You can place this card face-up in your Spell & Trap Zone.",Witchcrafter,0.5,0.69,1.25,1.48,0.99
10805153,Witchcrafter Collaboration,Spell Card,Normal Spell,spell,"Target 1 ""Witchcrafter"" monster you control; it can make a second attack during each Battle Phase this turn, also, if it attacks this turn, your opponent cannot activate Spell/Trap Cards until the end of the Damage Step. During your End Phase, if you control a ""Witchcrafter"" monster, while this card is in your GY: You can add this card to your hand. You can only use 1 ""Witchcrafter Collaboration"" effect per turn, and only once that turn.",Witchcrafter,0.18,0.56,0.99,0.99,0.49
35098357,Witchcrafter Confusion Confession,Spell Card,Normal Spell,spell,"Fusion Summon 1 Fusion Monster from your Extra Deck, using monsters from your hand or field as material, including a ""Witchcrafter"" monster. During your End Phase, if you control a ""Witchcrafter"" monster while this card is in your GY: You can add this card to your hand. You can only use 1 ""Witchcrafter Confusion Confession"" effect per turn, and only once that turn.",Witchcrafter,0.19,0.21,1.5,0.99,1.99
57916305,Witchcrafter Creation,Spell Card,Normal Spell,spell,"Add 1 ""Witchcrafter"" monster from your Deck to your hand. During your End Phase, if you control a ""Witchcrafter"" monster, while this card is in your GY: You can add this card to your hand. You can only use 1 ""Witchcrafter Creation"" effect per turn, and only once that turn.",Witchcrafter,0.11,0.16,0.99,1.16,0.49
56894757,Witchcrafter Draping,Spell Card,Quick-Play Spell,spell,"Target Spells/Traps your opponent controls, up to the number of ""Witchcrafter"" monsters you control; return those targeted cards to the hand. During your End Phase, if you control a ""Witchcrafter"" monster, while this card is in your GY: You can add this card to your hand. You can only use 1 ""Witchcrafter Draping"" effect per turn, and only once that turn.",Witchcrafter,0.07,0.23,0.99,0.99,0.25
83301414,Witchcrafter Holiday,Spell Card,Normal Spell,spell,"Target 1 ""Witchcrafter"" monster in your GY; Special Summon it. During your End Phase, if you control a ""Witchcrafter"" monster, while this card is in your GY: You can add this card to your hand. You can only use 1 ""Witchcrafter Holiday"" effect per turn, and only once that turn.",Witchcrafter,1.49,1.26,7.0,3.81,3.99
19673561,Witchcrafter Scroll,Spell Card,Continuous Spell,spell,"Once per turn, when your Spellcaster monster destroys a monster by battle: You can draw 1 card. You can only use 1 of the following effects of ""Witchcrafter Scroll"" per turn, and only once that turn.
● If a ""Witchcrafter"" monster you control would discard to activate an effect, you can send this card from your field to the GY instead.
● During your End Phase, if you control a ""Witchcrafter"" monster, while this card is in your GY: You can place this card face-up in your Spell & Trap Zone.",Witchcrafter,0.25,0.3,0.99,0.99,0.39
70226289,Witchcrafter Unveiling,Spell Card,Quick-Play Spell,spell,"Special Summon 1 ""Witchcrafter"" monster from your hand, and if you do, your opponent cannot activate cards or effects in response to the activation of your Spellcaster monster effects for the rest of this turn. During your End Phase, if you control a ""Witchcrafter"" monster, while this card is in your GY: You can add this card to your hand. You can only use 1 ""Witchcrafter Unveiling"" effect per turn, and only once that turn.",Witchcrafter,0.16,0.17,6.95,1.0,0.39
78574395,Wonder Balloons,Spell Card,Continuous Spell,spell,Once per turn: You can send any number of cards from your hand to the GY; place 1 Balloon Counter on this card for each card sent to the GY. All monsters your opponent controls lose 300 ATK for each Balloon Counter on this card.,,0.04,0.11,0.99,0.25,0.25
38568567,Wonder Clover,Spell Card,Normal Spell,spell,"Select 1 face-up monster you control and send 1 Level 4 Plant-Type monster from your hand to the Graveyard. During this turn, the selected monster can attack twice, but other monsters you control cannot declare an attack.",,0.15,0.25,0.99,0.25,0.25
67775894,Wonder Wand,Spell Card,Equip Spell,spell,Equip only to a Spellcaster monster. It gains 500 ATK. If you control the equipped monster and this card: You can send both to the GY; draw 2 cards.,,0.12,0.33,1.59,1.0,0.39
90173539,World Dino Wrestling,Spell Card,Field Spell,spell,"While you control a ""Dinowrestler"" monster, each player can attack with only 1 monster during each Battle Phase. If your ""Dinowrestler"" monster attacks an opponent's monster, it gains 200 ATK during damage calculation only. If your opponent controls more monsters than you do: You can banish this card from the GY; Special Summon 1 ""Dinowrestler"" monster from your Deck. You can only use this effect of ""World Dino Wrestling"" once per turn.",Dinowrestler,0.07,0.11,0.99,0.25,0.25
93236220,World Legacy Clash,Spell Card,Quick-Play Spell,spell,"Banish 1 face-up monster you control (until the End Phase), then target 1 face-up monster your opponent controls; that target loses ATK/DEF equal to the original ATK/DEF of that banished monster.",World Legacy,0.07,0.11,0.99,0.98,0.25
61654098,World Legacy Discovery,Spell Card,Field Spell,spell,"All ""World Chalice"" monsters on the field gain 300 ATK/DEF. Once per turn, if a face-up ""World Chalice"" monster you control is destroyed by battle, or leaves the field because of an opponent's card effect: You can target 1 ""World Chalice"" monster in your GY; Special Summon it in Defense Position.",World Chalice,0.13,0.08,1.25,0.45,0.49
87571563,World Legacy Guardragon,Spell Card,Continuous Spell,spell,"When this card is activated: You can target 1 Level 4 or lower Dragon monster in your GY; add it to your hand or Special Summon it. Once per turn: You can target 1 Dragon monster you control; move that monster you control to another of your Main Monster Zones. You can only activate 1 ""World Legacy Guardragon"" per turn.",Guardragon,0.28,0.24,1.59,2.0,0.79
67831115,World Legacy in Shadow,Spell Card,Field Spell,spell,"All ""Krawler"" monsters on the field gain 300 ATK/DEF. Once per turn: You can Special Summon 1 Level 2 or lower Insect monster from your hand in face-up or face-down Defense Position. When your Flip monster is destroyed by battle with an opponent's monster: You can send that opponent's monster to the GY.",Krawler,0.17,0.38,1.49,1.79,1.99
2930675,World Legacy Key,Spell Card,Continuous Spell,spell,"When this card is activated: You can target 1 of your banished ""Mekk-Knight"" monsters or ""World Legacy"" cards; add it to your hand. Negate any opponent's Trap effect that activates in the same column as a ""Mekk-Knight"" monster you control.",Mekk-Knight,0.2,0.49,0.99,2.0,0.79
14604710,World Legacy Monstrosity,Spell Card,Quick-Play Spell,spell,"Activate 1 of these effects.
● Special Summon 1 Level 9 monster from your hand.
● Target 1 Level 9 monster you control; Special Summon from your Deck, 2 Level 9 monsters each with different original Type and Attribute from that face-up targeted monster, and with different names from each other, but these 2 monsters cannot attack, also destroy them during the End Phase.
You can only activate 1 ""World Legacy Monstrosity"" per turn.",World Legacy,0.74,0.54,1.95,0.93,0.79
35546670,World Legacy Scars,Spell Card,Field Spell,spell,"All ""Mekk-Knight"" monsters on the field gain 300 ATK/DEF. Once per turn: You can discard 1 ""Mekk-Knight"" monster or 1 ""World Legacy"" card; draw 1 card. You can banish 8 ""Mekk-Knight"" monsters with different names from your GY and/or face-up from your field; send your opponent's entire hand and Extra Deck to the GY.",Mekk-Knight,0.06,0.21,1.99,0.6,0.25
99674361,World Legacy Succession,Spell Card,Normal Spell,spell,"Target 1 monster in your GY; Special Summon it to your zone a Link Monster points to. You can only activate 1 ""World Legacy Succession"" per turn.",World Legacy,2.1,3.28,4.95,5.95,2.99
31706048,World Legacy Survivor,Spell Card,Normal Spell,spell,"Excavate the top 5 cards of your Deck, and if you do, add 1 excavated ""Krawler"" monster or ""World Legacy"" card to your hand, also send the remaining cards to the GY. Otherwise, shuffle all excavated cards into the Deck. For the rest of this turn after this card resolves, you cannot Special Summon monsters from the Extra Deck, except Link Monsters. You can only activate 1 ""World Legacy Survivor"" per turn.",Krawler,0.07,0.14,0.99,0.2,0.25
62279666,World Legacy's Corruption,Spell Card,Continuous Spell,spell,"Once per turn, if a face-up Link Monster you control is destroyed by battle, or leaves the field because of an opponent's card effect: You can Special Summon 1 ""World Legacy"" monster from your hand or Deck in Defense Position. You can only control 1 ""World Legacy's Corruption"".",World Legacy,0.06,0.1,0.99,0.25,0.25
97648103,World Legacy's Heart,Spell Card,Normal Spell,spell,"Target 2 ""World Chalice"" monsters in your GY with different names; add them to your hand. If your linked Link Monster would be destroyed by battle, you can banish this card from your GY instead. You can only activate 1 ""World Legacy's Heart"" per turn.",World Chalice,0.04,0.05,1.25,0.45,0.25
68191756,World Legacy's Memory,Spell Card,Quick-Play Spell,spell,"Special Summon 1 ""Mekk-Knight"" monster from your hand or Deck in Defense Position, but return it to the hand during the End Phase. For the rest of this turn after this card resolves, you cannot Special Summon monsters, except ""Mekk-Knight"" monsters. You can only activate 1 ""World Legacy's Memory"" per turn.",Mekk-Knight,0.1,0.18,1.99,73.49,0.25
25163979,World Legacy's Nightmare,Spell Card,Field Spell,spell,"You take no battle damage from attacks involving your co-linked monsters. Once per turn: You can activate 1 of these effects;
● Move 1 ""Knightmare"" monster you control to another of your Main Monster Zones.
● Switch the locations of 2 ""Knightmare"" monsters in your Main Monster Zones.",Knightmare,0.04,0.1,0.99,0.25,0.25
5414777,World of Spirits,Spell Card,Field Spell,spell,"When this card is activated: You can add 1 monster that mentions ""Ancient Fairy Dragon"" from your Deck to your hand. You can only activate the following effects while you control a Level 7 or higher LIGHT Dragon Synchro Monster. Each time a monster(s) is Special Summoned in Attack Position: Change it to Defense Position. Once per turn, during the End Phase: Destroy all Attack Position monsters on the turn player's field. You can only activate 1 ""World of Spirits"" per turn.",Ancient Fairy Dragon,0.2,0.13,0.0,0.0,0.0
43140791,Worm Bait,Spell Card,Normal Spell,spell,"If you control an Insect monster: Special Summon 2 ""Worm Tokens"" (Insect/EARTH/Level 1/ATK 0/DEF 0). You cannot Normal or Special Summon any Level 3 or 4 monsters the turn you activate this card.",Worm,0.14,0.18,1.85,8.0,0.99
28506708,Worm Call,Spell Card,Continuous Spell,spell,"Once per turn, if your opponent controls a monster and you control no monsters, you can Special Summon 1 Reptile-Type ""Worm"" monster from your hand in face-down Defense Position.",Worm,0.11,0.18,0.99,0.25,0.39
52098461,Wrath of Neos,Spell Card,Normal Spell,spell,"Select 1 face-up ""Elemental HERO Neos"" you control. Return it to the Deck and destroy all cards on the field.",Elemental HERO,0.14,0.13,9.99,1.85,0.25
60623203,Xyz Align,Spell Card,Quick-Play Spell,spell,"Declare a Level from 1 to 12, then target 2 face-up monsters on the field, including 1 monster you control; they become the declared Level (until the end of this turn), also, for the rest of this turn after this card resolves, you cannot Special Summon monsters from the Extra Deck, except monsters with the same Type as a targeted monster. You can only activate 1 ""Xyz Align"" per turn.",Xyz,0.06,0.06,0.0,0.0,0.39
30600344,Xyz Burst,Spell Card,Normal Spell,spell,If you control a Rank 6 or higher Xyz Monster: Destroy all Set cards your opponent controls.,,0.07,0.13,0.99,0.2,0.39
11705261,Xyz Change Tactics,Spell Card,Continuous Spell,spell,"When a ""Utopia"" monster is Xyz Summoned to your field: You can pay 500 LP; draw 1 card. You can only control 1 ""Xyz Change Tactics"".",Utopia,0.1,0.23,1.69,0.5,0.25
95471006,XYZ Combine,Spell Card,Continuous Spell,spell,"If your LIGHT Machine Union Monster Card is banished (except during the Damage Step): You can Special Summon 1 ""X-Head Cannon"", ""Y-Dragon Head"", or ""Z-Metal Tank"" from your Deck. You can return 1 Fusion Monster you control to the Extra Deck; Special Summon up to 2 of your banished monsters with different names, from among ""X-Head Cannon"", ""Y-Dragon Head"", and ""Z-Metal Tank"". You can only use each effect of ""XYZ Combine"" once per turn.",ABC,0.09,0.07,1.25,0.25,0.25
57836546,Xyz Double Back,Spell Card,Quick-Play Spell,spell,"During the turn a face-up Xyz Monster you control was destroyed, if you control no monsters: Target 1 Xyz Monster in your Graveyard that was destroyed this turn and 1 monster in your Graveyard with ATK less than or equal to that Xyz Monster's; Special Summon these targets, but they are destroyed during the End Phase.",,0.11,0.12,0.99,0.25,0.49
78610936,Xyz Encore,Spell Card,Quick-Play Spell,spell,"Target 1 face-up Xyz Monster your opponent controls that has Xyz Material; detach all Xyz Materials from it, and if you do, return it to the Extra Deck, then, if there is a Monster Card in the Graveyard among those detached Xyz Materials, Special Summon as many of those monsters as possible from the Graveyard to your opponent's side of the field in face-up Defense Position. Their Levels are reduced by 1 on the field. Cards and effects cannot be activated in response to this card's activation.",,0.23,0.2,14.9,1.11,2.99
85839825,Xyz Energy,Spell Card,Normal Spell,spell,Detach 1 Xyz Material you control to target 1 face-up monster your opponent controls; destroy that target.,,0.1,0.1,0.99,0.25,0.25
81978611,Xyz Entrust,Spell Card,Normal Spell,spell,"Add 1 ""Armored Xyz"" card from your Deck or GY to your hand, then you can make up to 2 face-up monsters you control become all Level 3 or all Level 5, until the end of this turn. During your Main Phase, except the turn this card was sent to the GY: You can banish this card from your GY, then target 1 Xyz Monster Card treated as an Equip Card in your Spell & Trap Zone; Special Summon it. You can only activate 1 ""Xyz Entrust"" per turn.",Xyz,0.05,0.05,0.0,0.0,0.25
31398842,Xyz Force,Spell Card,Normal Spell,spell,"Send 1 ""Xyz"" card from your Deck to the GY, except ""Xyz Force"", or if an Xyz Monster is on the field that has an Xyz Monster as material, you can add the ""Xyz"" card to your hand instead. During your Main Phase, except the turn this card was sent to the GY: You can banish this card from your GY; detach 1 material from an Xyz Monster on either field, then if the detached material was an Xyz Monster, you can Special Summon that monster from your GY or your banishment, in Defense Position. You can only use each effect of ""Xyz Force"" once per turn.",Xyz,0.06,0.07,0.0,0.0,0.0
72355441,Xyz Gift,Spell Card,Normal Spell,spell,If you control 2 or more face-up Xyz Monsters: Detach 2 Xyz Materials from a monster you control and draw 2 cards.,,2.29,1.39,8.95,4.99,0.0
14602126,Xyz Import,Spell Card,Quick-Play Spell,spell,"Target 1 Xyz Monster you control and 1 monster your opponent controls with ATK less than or equal to it; attach that opponent's monster to your monster as material. You can only activate 1 ""Xyz Import"" per turn.",,0.05,0.07,2.75,0.2,0.49
43150717,Xyz Lay,Spell Card,Equip Spell,spell,"The equipped monster gains 200 ATK for each Xyz Material on the field. Once per turn: You can activate the following effect, based on the equipped monster's card type;
● Xyz: Detach 2 materials from a monster(s) you control; Set 1 ""Xyz"" Spell/Trap from your Deck.
● Other: Special Summon 1 monster with the same Level as the equipped monster from your hand in Defense Position, but negate its effects.
You can only activate 1 ""Xyz Lay"" per turn.",Xyz,0.07,0.08,0.0,0.0,0.0
32999573,Xyz Override,Spell Card,Field Spell,spell,"If an Xyz Monster on the field would activate its effect by detaching its own Xyz Material(s), its controller can banish 1 card from their hand face-down instead of detaching 1 of those Xyz Materials. Each player can only use this effect once per turn.",,0.09,0.13,0.99,0.25,0.25
74728028,Xyz Reception,Spell Card,Normal Spell,spell,"Target 1 face-up monster you control that has a Level; Special Summon 1 monster with the same Level as that monster from your hand. Its effects are negated, also its ATK and DEF become 0.",,0.09,0.16,0.99,0.25,0.25
10275411,Xyz Revenge,Spell Card,Normal Spell,spell,"If your opponent controls a face-up Xyz Monster that has Xyz Material: Target 1 Xyz monster in your Graveyard; Special Summon it, then detach 1 Xyz Material from a monster your opponent controls and attach it to that monster as an Xyz Material. You can only activate 1 ""Xyz Revenge"" per turn.",,0.13,0.27,1.95,0.25,0.25
8339504,Xyz Shift,Spell Card,Normal Spell,spell,"Tribute 1 Xyz Monster; Special Summon from your Extra Deck, 1 monster with the same Type, Attribute, and Rank as that Tributed monster had on the field, but with a different name, and if you do, attach this card to it as an Xyz Material. During the End Phase, send it to the Graveyard. You can only activate 1 ""Xyz Shift"" per turn.",,0.09,0.2,1.95,0.25,0.49
4545854,Xyz Territory,Spell Card,Field Spell,spell,"When an Xyz Monster battles another monster, that Xyz Monster gains 200 ATK & DEF x its Rank, during damage calculation only. If this face-up card on the field would be destroyed by a card effect, you can detach 1 Xyz Material from a monster you control instead.",,0.35,0.27,0.99,1.24,0.25
13032689,Xyz Unit,Spell Card,Equip Spell,spell,Equip only to a face-up Xyz Monster. It gains ATK equal to its Rank x 200. If the equipped monster you control would detach its Xyz Material to activate its effect: You can detach this card as 1 of the Xyz Materials.,,0.05,0.13,5.79,3.46,0.49
59197169,Yami,Spell Card,Field Spell,spell,"All Fiend and Spellcaster monsters on the field gain 200 ATK/DEF, also all Fairy monsters on the field lose 200 ATK/DEF.",,0.06,0.2,4.99,1.5,0.25
24181936,Yaminabe Party,Spell Card,Continuous Spell,spell,"At the start of your Battle Phase: You can target 1 face-up monster you control; this turn, your opponent chooses the attack target(s) for that monster, also if that monster you control battles an opponent's monster, it gains ATK equal to its original ATK during damage calculation only. You can only use this effect of ""Yaminabe Party"" once per turn.",,0.06,0.16,0.99,0.25,0.49
